Data,Time,Open,High,Low,Close,Voltick,Volume
2018.12.12,12:10,88390.00000,88405.00000,88370.00000,88380.00000,1666,5669
2018.12.12,12:11,88380.00000,88440.00000,88365.00000,88425.00000,2418,8874
2018.12.12,12:12,88425.00000,88425.00000,88350.00000,88395.00000,2012,7372
2018.12.12,12:13,88395.00000,88415.00000,88375.00000,88375.00000,902,4038
2018.12.12,12:14,88380.00000,88410.00000,88365.00000,88400.00000,919,3195
2018.12.12,12:15,88400.00000,88435.00000,88355.00000,88380.00000,2525,8125
2018.12.12,12:16,88390.00000,88425.00000,88365.00000,88420.00000,945,3074
2018.12.12,12:17,88425.00000,88465.00000,88365.00000,88380.00000,3080,10559
2018.12.12,12:18,88375.00000,88435.00000,88375.00000,88395.00000,1127,4236
2018.12.12,12:19,88395.00000,88405.00000,88360.00000,88375.00000,896,3274
2018.12.12,12:20,88375.00000,88390.00000,88305.00000,88325.00000,2569,9330
2018.12.12,12:21,88325.00000,88375.00000,88300.00000,88365.00000,1876,6334
2018.12.12,12:22,88360.00000,88385.00000,88360.00000,88365.00000,561,1774
2018.12.12,12:23,88370.00000,88390.00000,88345.00000,88350.00000,975,3438
2018.12.12,12:24,88350.00000,88350.00000,88255.00000,88260.00000,2710,10715
2018.12.12,12:25,88260.00000,88280.00000,88210.00000,88220.00000,2110,7217
2018.12.12,12:26,88210.00000,88285.00000,88185.00000,88285.00000,3455,11878
2018.12.12,12:27,88285.00000,88295.00000,88205.00000,88220.00000,1527,5935
2018.12.12,12:28,88225.00000,88240.00000,88185.00000,88225.00000,2152,8221
2018.12.12,12:29,88220.00000,88235.00000,88170.00000,88190.00000,1374,4842
2018.12.12,12:30,88185.00000,88220.00000,88130.00000,88210.00000,3802,13659
2018.12.12,12:31,88210.00000,88215.00000,88125.00000,88145.00000,3348,11830
2018.12.12,12:32,88145.00000,88180.00000,88110.00000,88165.00000,2441,9369
2018.12.12,12:33,88170.00000,88250.00000,88150.00000,88225.00000,2719,10877
2018.12.12,12:34,88225.00000,88280.00000,88160.00000,88170.00000,4340,13500
2018.12.12,12:35,88175.00000,88230.00000,88135.00000,88155.00000,2402,8472
2018.12.12,12:36,88160.00000,88230.00000,88135.00000,88225.00000,2203,7266
2018.12.12,12:37,88225.00000,88265.00000,88150.00000,88155.00000,2559,8953
2018.12.12,12:38,88155.00000,88315.00000,88145.00000,88270.00000,3557,12713
2018.12.12,12:39,88270.00000,88315.00000,88240.00000,88245.00000,2415,8209
2018.12.12,12:40,88240.00000,88340.00000,88225.00000,88310.00000,3256,11075
2018.12.12,12:41,88315.00000,88365.00000,88200.00000,88220.00000,4832,16813
2018.12.12,12:42,88220.00000,88270.00000,88175.00000,88245.00000,2576,9447
2018.12.12,12:43,88235.00000,88235.00000,88110.00000,88110.00000,3009,10112
2018.12.12,12:44,88115.00000,88115.00000,88005.00000,88060.00000,7542,24547
2018.12.12,12:45,88065.00000,88080.00000,87905.00000,87925.00000,7530,25732
2018.12.12,12:46,87920.00000,87970.00000,87875.00000,87920.00000,5108,16896
2018.12.12,12:47,87920.00000,87935.00000,87880.00000,87915.00000,2617,9733
2018.12.12,12:48,87910.00000,87935.00000,87865.00000,87915.00000,2696,10062
2018.12.12,12:49,87910.00000,87930.00000,87880.00000,87930.00000,1326,5004
2018.12.12,12:50,87930.00000,88005.00000,87895.00000,87985.00000,3911,15520
2018.12.12,12:51,87990.00000,88070.00000,87975.00000,88065.00000,3457,13108
2018.12.12,12:52,88070.00000,88105.00000,88050.00000,88090.00000,2830,10184
2018.12.12,12:53,88090.00000,88120.00000,88025.00000,88055.00000,3007,11868
2018.12.12,12:54,88060.00000,88075.00000,87980.00000,87985.00000,2753,9555
2018.12.12,12:55,87990.00000,88050.00000,87950.00000,88045.00000,3328,12451
2018.12.12,12:56,88045.00000,88100.00000,88015.00000,88075.00000,2390,9211
2018.12.12,12:57,88070.00000,88105.00000,88025.00000,88060.00000,2010,8227
2018.12.12,12:58,88060.00000,88105.00000,88045.00000,88065.00000,2104,8161
2018.12.12,12:59,88060.00000,88085.00000,87990.00000,88085.00000,2452,9077
2018.12.12,13:00,88075.00000,88155.00000,88075.00000,88150.00000,3522,12221
2018.12.12,13:01,88150.00000,88170.00000,88090.00000,88115.00000,2537,9460
2018.12.12,13:02,88110.00000,88215.00000,88105.00000,88185.00000,2842,9668
2018.12.12,13:03,88190.00000,88215.00000,88170.00000,88210.00000,1422,5564
2018.12.12,13:04,88205.00000,88215.00000,88185.00000,88200.00000,1101,4041
2018.12.12,13:05,88200.00000,88300.00000,88200.00000,88280.00000,4288,14541
2018.12.12,13:06,88280.00000,88295.00000,88185.00000,88220.00000,2896,10800
2018.12.12,13:07,88225.00000,88260.00000,88205.00000,88215.00000,1320,4843
2018.12.12,13:08,88210.00000,88220.00000,88135.00000,88180.00000,3133,11349
2018.12.12,13:09,88180.00000,88235.00000,88140.00000,88235.00000,1789,6772
2018.12.12,13:10,88235.00000,88300.00000,88225.00000,88260.00000,2956,10691
2018.12.12,13:11,88260.00000,88370.00000,88255.00000,88350.00000,4043,13789
2018.12.12,13:12,88355.00000,88395.00000,88305.00000,88325.00000,3746,13767
2018.12.12,13:13,88325.00000,88355.00000,88310.00000,88345.00000,1288,5048
2018.12.12,13:14,88345.00000,88385.00000,88310.00000,88360.00000,1674,5628
2018.12.12,13:15,88365.00000,88440.00000,88360.00000,88420.00000,3429,12582
2018.12.12,13:16,88425.00000,88430.00000,88335.00000,88345.00000,2200,8258
2018.12.12,13:17,88350.00000,88355.00000,88265.00000,88290.00000,3108,10849
2018.12.12,13:18,88285.00000,88330.00000,88280.00000,88305.00000,1140,3822
2018.12.12,13:19,88305.00000,88365.00000,88280.00000,88350.00000,1664,6311
2018.12.12,13:20,88345.00000,88365.00000,88305.00000,88310.00000,1254,4460
2018.12.12,13:21,88305.00000,88420.00000,88275.00000,88420.00000,3090,12879
2018.12.12,13:22,88415.00000,88455.00000,88405.00000,88410.00000,2092,7213
2018.12.12,13:23,88410.00000,88425.00000,88310.00000,88330.00000,2730,10239
2018.12.12,13:24,88325.00000,88340.00000,88280.00000,88305.00000,1740,5932
2018.12.12,13:25,88300.00000,88320.00000,88225.00000,88265.00000,2822,9361
2018.12.12,13:26,88265.00000,88310.00000,88200.00000,88225.00000,2835,9570
2018.12.12,13:27,88225.00000,88255.00000,88200.00000,88255.00000,1555,5174
2018.12.12,13:28,88255.00000,88330.00000,88245.00000,88310.00000,2044,7079
2018.12.12,13:29,88310.00000,88325.00000,88225.00000,88225.00000,1729,5646
2018.12.12,13:30,88225.00000,88320.00000,88200.00000,88315.00000,2368,8318
2018.12.12,13:31,88320.00000,88350.00000,88275.00000,88280.00000,2427,7694
2018.12.12,13:32,88285.00000,88335.00000,88280.00000,88305.00000,797,2791
